source,target,edge_type,synthetic_output_btc,is_change_output
209539917,209843878,original,0.0121255,1
209537364,209537361,original,0.0848004,1
208901063,209040506,original,0.01789605,1
211081670,211081672,original,0.00667057,1
120181940,46932930,original,0.03293246,1
209144200,210202288,original,0.00610659,1
209596742,209596021,original,0.0222824,1
154230916,211120136,original,0.05649304,1
32023895,209517742,original,0.00958379,1
120181940,107982210,original,0.07141286,1
209683499,190440214,original,0.00947625,1
209084664,209713090,original,0.01551928,1
209962612,209961658,original,0.01366783,1
209801596,211080036,original,0.10225303,1
209071804,209522301,original,0.06213916,1
210530600,210530602,original,0.02743093,1
2747803,209703166,original,0.00364116,1
33428696,209710576,original,0.04466849,1
850645,209482853,original,0.01150576,1
209515367,209825728,original,0.01060154,1
208997651,208997957,original,0.10168478,1
1722540,210497192,original,0.01729073,1
20002211,210764557,original,0.05223303,1
209813965,209982809,original,0.01617491,1
209527930,209809413,original,0.14080521,1
209518128,209881895,original,0.09199815,1
209581649,209848929,original,0.1628984,1
208927529,209065945,original,0.20272524,1
209809105,209948719,original,0.00817268,1
209157333,209157342,original,0.52494723,1
208911946,209058036,original,0.00253361,1
209682060,209821911,original,0.02415286,1
209069094,209488446,original,0.02888161,1
209515833,209833143,original,0.00602553,1
208926516,209881895,original,0.02652731,1
209678295,209921231,original,0.15253114,0
209817578,209949483,original,0.05695883,1
209039950,209515198,original,0.00710808,1
210187665,210232218,original,0.03297695,1
58918503,209501237,original,0.1480399,1
44177180,209816048,original,0.01873403,1
209489115,209597157,original,0.03064094,1
209145004,209145012,original,0.0848781,1
209084102,209865519,original,0.12428104,1
209675469,209905828,original,0.10704645,0
209521897,209878477,original,0.03205952,1
209561351,209561260,original,0.00668062,1
209848821,21669949,original,0.06755328,1
34515968,209905405,original,0.00799262,1
211078122,210627661,original,0.04162622,1
209113581,57440545,original,0.01783023,1
209487354,210643607,original,0.03902633,1
209533789,195167018,original,0.21712209,1
211081987,211081990,original,0.06832377,1
209123273,209559445,original,0.18055714,1
3597856,210764557,original,0.01985601,1
209809718,210645281,original,0.07094569,1
209843347,210706114,original,0.01338213,1
110888259,210830766,original,0.03725002,1
209872230,209961658,original,0.08986078,1
208921758,96197454,original,0.00469397,1
208998326,209921982,original,0.04116542,1
209527613,209527608,original,0.08882872,1
209532526,209532524,original,0.02808758,1
8005171,7248567,original,0.12966282,1
209532554,209814117,original,0.04303068,1
209796413,210709803,original,0.00891244,0
209918744,209918677,original,0.07053762,1
209082563,209082566,original,0.05273933,1
1788698,209844295,original,0.04017673,1
209875891,210660376,original,0.0458844,1
104694169,210621576,original,0.11794945,1
209129820,209485049,original,0.04795137,1
209532909,209873257,original,0.10050129,1
187057849,209892725,original,0.28776843,1
209486809,209533118,original,0.11684412,1
209532500,209867187,original,0.04923657,1
209525914,209525912,original,0.0462016,1
209531139,210561659,original,0.03473084,1
209673883,209673652,original,0.05257646,1
209683176,209486809,original,0.05655859,1
209485057,22226403,original,0.02142244,1
209873925,209949539,original,0.02689162,1
209514218,209514213,original,0.01699752,1
209923003,209922929,original,0.11899407,1
209482870,209822489,original,0.06456854,1
11042555,209825743,original,0.04761741,1
208943469,209807082,original,0.02219978,1
209918764,210660376,original,0.10108437,0
208960717,195954261,original,0.02260662,1
208951087,209069041,original,0.02123756,1
210628708,210628707,original,0.11796703,1
8914792,75545963,original,0.03038046,1
208910380,27653479,original,0.06789585,1
211092325,210697276,original,0.02605314,1
208908282,209047955,original,0.03692874,1
208962581,209722457,original,0.04679349,1
208961810,209966920,original,0.17095168,1
149386788,209050888,original,0.07731626,1
209492512,209537547,original,0.08869486,1
208965599,209545152,original,0.0884909,1
210635198,210635202,original,0.16765484,1
209485003,210930666,original,0.34870479,1
209045031,209482592,original,0.09465244,1
98429569,210635499,original,0.0165781,1
209812037,77782188,original,0.07016707,1
9568521,209562920,original,0.23968188,1
209923335,210764504,original,0.01078416,1
208963891,209064416,original,0.36514448,1
208911970,209045026,original,0.11634872,1
65263113,209946182,original,0.07274971,1
209071189,209071195,original,0.03523016,1
209819355,209819541,original,0.02632712,1
209916054,209916056,original,0.16857461,1
209032790,209033101,original,0.01047783,1
209090347,209492869,original,0.69856821,1
81834567,209587871,original,0.14944787,1
208927062,209724991,original,0.09507778,1
209867499,209961474,original,0.07900576,1
208998326,208999166,original,0.02192298,1
24449118,209961658,original,0.06396163,1
154303138,209521181,original,0.00867835,1
209559408,209865237,original,0.01401705,1
208928107,209090034,original,0.0074116,1
209817026,209817022,original,0.05472229,1
209493299,209538681,original,0.02925996,1
209522042,209522039,original,0.03951846,1
209055145,209826974,original,0.06455407,0
209881307,209881316,original,0.22212102,1
209520962,209943857,original,0.0080958,1
140975824,209798844,original,0.27497468,1
209488453,209533530,original,0.05668004,1
209867187,209866894,original,0.02843952,0
209868439,209961658,original,0.06786019,1
11040010,209825962,original,0.08079179,1
208912436,208912441,original,0.20133084,1
209079214,210633076,original,0.04015184,1
209066618,209836829,original,0.01061737,1
209478843,209478840,original,0.00960061,1
3566346,209810063,original,0.11702765,1
209135950,209865519,original,0.09171922,1
209679681,209795121,original,0.43577461,1
208929295,209088470,original,0.00905762,1
209151929,209922538,original,0.08691386,1
209522014,54242840,original,0.14101748,1
209563421,209950894,original,0.07227563,1
209537326,209867187,original,0.04072537,1
20015640,4659656,original,0.03450899,0
209485848,209485844,original,0.03448573,1
209591048,209591044,original,0.06748022,1
2107102,211086055,original,0.2098854,1
209499354,210637700,original,0.01106819,1
209740375,209591047,original,0.03183561,1
209507685,209815571,original,0.30385557,1
209131365,209826714,original,0.01059498,1
209828537,209826974,original,0.08497906,1
34515968,209921231,original,0.00194704,0
10310988,199408415,original,0.02800679,1
208914286,209810063,original,0.0166511,1
209030053,209514219,original,0.19240398,1
209069862,209724991,original,0.01228091,1
209481725,209836829,original,0.01313802,0
25155718,210933914,original,0.01725023,1
209678300,209533786,original,0.02634107,1
208937353,208937490,original,0.02957571,1
3887426,54268187,original,0.02444527,1
211100203,211152042,original,0.06985062,1
209161700,209922929,original,0.01332688,1
9565016,209781875,original,0.08454973,1
209537823,209537810,original,0.01989547,1
209798861,209866894,original,0.00398149,0
209670995,209796382,original,0.04087685,1
209010800,209010802,original,0.08543367,1
209824906,209973942,original,0.01573093,1
209718691,210764230,original,0.05493858,1
209678569,209922929,original,0.02772752,1
33109216,209710584,original,0.02461527,1
210628251,210628247,original,0.1018315,1
209060600,209060715,original,0.10710279,1
77308887,209107138,original,0.01240946,1
1630269,210531648,original,0.01518432,1
209058036,209923303,original,0.11599751,1
209888701,145056524,original,0.01372185,1
209491301,209485497,original,0.01657956,1
209104007,209727886,original,0.03472604,1
209504798,209571418,original,0.02401137,1
82916952,209837677,original,0.02638907,1
208903600,209044676,original,0.03563948,1
209058599,209815578,original,0.03702813,1
210630354,52225377,original,0.06352743,1
209029156,209782043,original,0.05487878,1
210530934,210231831,original,0.39305939,1
26303286,209084673,original,0.10430078,0
209048629,209861323,original,0.04525313,1
209976253,211100910,original,0.35566451,1
3566346,209556175,original,0.01705374,1
208992209,209921982,original,0.49897149,1
209043481,209670995,original,1.06671921,1
209537373,209537361,original,0.14019018,0
86710609,209499638,original,0.04133566,1
209485035,22226403,original,0.15901756,1
210504783,80064742,original,0.21555821,1
110276377,209952974,original,0.01603727,1
208909650,209678521,original,0.12952785,1
209070488,209070496,original,0.03779289,1
209896648,209982809,original,0.01864694,1
209113627,209845620,original,0.07344208,1
209501946,209567082,original,0.05540157,1
154230916,209488132,original,0.00993207,1
208930313,209091416,original,0.26826589,1
209049432,210570551,original,0.06264986,0
59028388,54342524,original,0.13553218,1
209155544,209923344,original,0.15210651,1
208908666,209045736,original,0.02174755,1
209485112,209485124,original,0.68677448,1
195391928,66576532,original,0.62373429,1
209489115,9568521,original,0.01583736,1
209676430,209676428,original,0.05304245,1
209833137,210667746,original,0.06446491,1
210655230,210903281,original,0.02363479,1
210233475,211161999,original,0.03237186,1
208926662,209722457,original,0.90597824,1
209532519,209540293,original,0.02851993,1
208999170,209921982,original,0.52357113,1
119149506,210547506,original,0.22143932,1
209488479,1745268,original,0.0887865,1
210640852,210640850,original,0.25423377,1
1552384,209845223,original,0.15525273,1
208902769,211154960,original,0.10631733,1
209836832,209836829,original,0.17868144,0
37574467,209970517,original,0.02862266,1
209591025,209980165,original,0.04142903,1
210632753,210368802,original,0.0098127,1
209809740,210765894,original,0.12704763,1
209481719,209520454,original,0.02457808,1
209539877,209539728,original,0.00885386,1
21670130,209918381,original,0.10795683,0
140042478,209077867,original,0.0381428,1
210641749,210641747,original,0.37974106,1
209486126,211170015,original,0.15106118,1
7165261,209793608,original,0.27923308,1
210404216,210636396,original,0.04781026,1
209103993,209537331,original,0.076372,1
209522297,209803647,original,0.16641505,1
209005422,209159700,original,0.00270312,1
208953294,209064416,original,0.00791272,1
209527930,209954708,original,0.04850548,1
209957693,209957697,original,0.00691397,1
209681249,209479472,original,0.01996211,1
74238769,209837677,original,0.10671248,1
209522310,51148357,original,0.08059606,1
209700133,210231844,original,0.11946767,1
208929282,209537361,original,0.01401559,1
209714459,209826974,original,0.15473081,1
209156670,209503268,original,0.01981007,1
134409489,210628568,original,0.10416406,1
209537017,209747456,original,0.12322211,1
208964829,208964974,original,0.67289475,1
209103982,209837677,original,0.42326617,1
209833655,210667416,original,0.12419882,1
120843705,209799194,original,0.03580698,1
209069066,209488331,original,0.06250975,1
209535912,209831258,original,0.08276009,1
3566346,209805526,original,0.02538309,1
211081672,210630354,original,0.11762398,1
209918449,209918381,original,0.13278545,0
209692308,209823054,original,0.13256317,1
208927544,208927546,original,0.01393636,1
210634844,210635192,original,0.05021008,1
22226403,209837677,original,0.16559583,0
209055944,209554626,original,0.13051494,1
3566346,209822489,original,0.04301909,1
209045011,209672248,original,0.04900308,1
96197454,209837677,original,0.0317836,0
82608842,209970545,original,0.10571112,1
209596745,209596021,original,0.00724163,1
209540293,210365157,original,0.01631282,1
1552384,3566826,original,0.02586556,0
208997271,209921982,original,0.10006249,1
209878770,210643794,original,0.29367254,1
209118635,210616451,original,0.08005388,1
209871763,210657906,original,0.01235948,1
209515091,209534960,original,0.03939908,1
30886080,80279852,original,0.01656273,1
54342283,209812154,original,0.03729325,1
210629980,210390689,original,0.01667721,1
40168070,209522528,original,0.03248162,1
209052474,210191145,original,0.0186094,1
209140981,209789899,original,0.58808565,1
209567174,18066519,original,0.08200907,1
209485047,22226403,original,0.01771136,1
209596746,209901269,original,0.04789207,1
209705579,209809740,original,0.41601897,1
209132988,209567162,original,0.14220469,1
210531051,210531055,original,0.0414116,1
209701423,209733777,original,0.02569435,1
208929963,209090327,original,0.07468765,1
127873678,209488479,original,0.02691667,0
209590611,209982240,original,0.20225597,0
209118261,210628188,original,1.07030477,1
210633857,34253716,original,0.06335075,1
209049984,209110604,original,0.05732171,1
209855814,209952803,original,0.01227224,1
209138562,209972861,original,0.32801835,1
1552384,209905405,original,0.09846618,1
208913476,120843705,original,0.00642226,1
